order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total,customer_id,channel_id,store_id,order_date_x,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount,order_date_key,code,name,email,first_name,last_name,phone,status_customer,created_at,sku,name_product,category_id,list_price,status_product,created_at_product,category_name,parent_id,parent_category_name,name_store,address_id,shipping_line1,shipping_line2,shipping_city,shipping_province_id,shipping_postal_code,shipping_country_code,shipping_address_created_at,shipping_address_name,shipping_address_code,billing_line1,billing_line2,billing_city,billing_province_id,billing_postal_code,billing_country_code,billing_address_created_at,billing_address_name,billing_address_code,order_date_y,order_year,order_quarter,order_year_quarter,order_month,order_month_name,order_year_month,order_day,order_day_of_week,order_day_name,order_day_of_year,order_week_of_year,order_is_weekday,order_is_weekend,order_is_month_start,order_is_month_end,customer_id_order,channel_id_order,store_id_order,billing_address_id_order,shipping_address_id_order,status_order,currency_code_order,subtotal_order,tax_amount_order,shipping_fee_order,total_amount_order,order_date_key_order,shipment_id,carrier,tracking_number,status_shipment,shipped_date_key,delivered_date_key,nps_id,score,comment,responded_date_key,session_id,source,device,started_date_key,ended_date_key
5000003786,1000002837,2,3,15750.0,945.0,46305.0,757,2,3.0,2025-06-02 23:18:14,2724.0,3,FULFILLED,ARS,97605.0,20497.05,0.0,118102.05,20250602,OFFLINE,Tiendas Físicas,lucas.silva.757@example.com,Lucas,Silva,+54 9 11 4441-6633,A,2025-09-07 12:58:31,ECO-SPORT-B,Sport B Bottle,3,15000.0,A,2024-01-01 00:00:00,Sport,1.0,Bottles,Tienda SF,3.0,Sucursal Santa Fe - Av. Principal 103,,Santa Fe,3,1003,AR,2023-07-31 15:36:04,Santa Fe,SF,Calle 5577,,San Rafael,4.0,9852.0,AR,2025-01-31 06:56:53,Mendoza,MZA,2025-06-02,2025,2,2025-Q2,6,Junio,2025-06,2,0,Lunes,153,23,True,False,False,False,757,2,3.0,2724.0,3,FULFILLED,ARS,97605.0,20497.05,0.0,118102.05,20250602,9000002837,PICKUP,,DELIVERED,20250602.0,20250603.0,,,,,,,,,
5000003787,1000002837,2,3,15000.0,4500.0,40500.0,757,2,3.0,2025-06-02 23:18:14,2724.0,3,FULFILLED,ARS,97605.0,20497.05,0.0,118102.05,20250602,OFFLINE,Tiendas Físicas,lucas.silva.757@example.com,Lucas,Silva,+54 9 11 4441-6633,A,2025-09-07 12:58:31,ECO-SPORT-B,Sport B Bottle,3,15000.0,A,2024-01-01 00:00:00,Sport,1.0,Bottles,Tienda SF,3.0,Sucursal Santa Fe - Av. Principal 103,,Santa Fe,3,1003,AR,2023-07-31 15:36:04,Santa Fe,SF,Calle 5577,,San Rafael,4.0,9852.0,AR,2025-01-31 06:56:53,Mendoza,MZA,2025-06-02,2025,2,2025-Q2,6,Junio,2025-06,2,0,Lunes,153,23,True,False,False,False,757,2,3.0,2724.0,3,FULFILLED,ARS,97605.0,20497.05,0.0,118102.05,20250602,9000002837,PICKUP,,DELIVERED,20250602.0,20250603.0,,,,,,,,,
5000003788,1000002838,1,3,13200.0,0.0,39600.0,961,2,4.0,2024-06-07 07:28:42,1760.0,4,CANCELLED,ARS,39600.0,8316.0,0.0,47916.0,20240607,OFFLINE,Tiendas Físicas,valentina.lópez.961@example.com,Valentina,López,+54 9 11 9582-3215,A,2024-04-30 00:08:51,ECO-CLASSIC-A,Classic A Bottle,2,12000.0,A,2024-01-01 00:00:00,Classic,1.0,Bottles,Tienda MZA,4.0,Sucursal Mendoza - Av. Principal 104,,Mendoza,4,1004,AR,2023-09-16 13:54:28,Mendoza,MZA,Calle 2503,,CABA,1.0,6736.0,AR,2025-04-22 17:55:45,Buenos Aires,BA,2024-06-07,2024,2,2024-Q2,6,Junio,2024-06,7,4,Viernes,159,23,True,False,False,False,961,2,4.0,1760.0,4,CANCELLED,ARS,39600.0,8316.0,0.0,47916.0,20240607,9000002838,PICKUP,,CANCELLED,,,,,,,,,,,
5000003789,1000002839,1,3,12600.0,0.0,37800.0,1111,2,4.0,2024-12-23 09:57:06,3630.0,4,CANCELLED,ARS,37800.0,7938.0,0.0,45738.0,20241223,OFFLINE,Tiendas Físicas,martina.pérez.1111@example.com,Martina,Pérez,+54 9 11 1415-4907,A,2023-12-20 16:43:32,ECO-CLASSIC-A,Classic A Bottle,2,12000.0,A,2024-01-01 00:00:00,Classic,1.0,Bottles,Tienda MZA,4.0,Sucursal Mendoza - Av. Principal 104,,Mendoza,4,1004,AR,2023-09-16 13:54:28,Mendoza,MZA,Calle 1575,Piso 8 Dto B,Mar del Plata,1.0,1734.0,AR,2024-06-10 17:50:19,Buenos Aires,BA,2024-12-23,2024,4,2024-Q4,12,Diciembre,2024-12,23,0,Lunes,358,52,True,False,False,False,1111,2,4.0,3630.0,4,CANCELLED,ARS,37800.0,7938.0,0.0,45738.0,20241223,9000002839,PICKUP,,CANCELLED,,,,,,,,,,,
5000003790,1000002840,2,3,15000.0,4500.0,40500.0,624,1,,2024-11-02 12:40:21,3373.0,1744,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0,20241102,ONLINE,Tienda Online,isabella.romero.624@example.com,Isabella,Romero,+54 9 11 8785-5400,A,2025-02-20 08:06:33,ECO-SPORT-B,Sport B Bottle,3,15000.0,A,2024-01-01 00:00:00,Sport,1.0,Bottles,,,Calle 9360,Piso 9 Dto A,Rafaela,3,1785,AR,2025-08-12 23:51:16,Santa Fe,SF,Calle 7680,,San Rafael,4.0,5667.0,AR,2024-10-01 23:07:42,Mendoza,MZA,2024-11-02,2024,4,2024-Q4,11,Noviembre,2024-11,2,5,Sábado,307,44,False,True,False,False,624,1,,3373.0,1744,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0,20241102,9000002840,Correo Argentino,TRK-QOE9UZX3Y6,DELIVERED,20241103.0,20241108.0,,,,,11000006569.0,referral,mobile,20241102.0,20241102.0
5000003791,1000002841,1,1,12000.0,1200.0,10800.0,1300,1,,2025-08-04 13:01:31,1464.0,1960,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0,20250804,ONLINE,Tienda Online,lara.garcía.1300@example.com,Lara,García,+54 9 11 9460-3131,A,2023-11-28 01:59:14,ECO-CLASSIC-A,Classic A Bottle,2,12000.0,A,2024-01-01 00:00:00,Classic,1.0,Bottles,,,Calle 3354,Piso 8 Dto A,Villa Carlos Paz,2,1841,AR,2024-05-21 03:54:27,Córdoba,CBA,Calle 6967,,La Plata,1.0,5396.0,AR,2025-05-29 04:57:10,Buenos Aires,BA,2025-08-04,2025,3,2025-Q3,8,Agosto,2025-08,4,0,Lunes,216,32,True,False,False,False,1300,1,,1464.0,1960,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0,20250804,9000002841,Correo Argentino,TRK-V47ZX7DLGB,DELIVERED,20250805.0,20250809.0,,,,,11000008375.0,email,mobile,20250804.0,20250804.0
5000003792,1000002842,2,2,15750.0,3150.0,28350.0,183,2,2.0,2025-05-08 18:42:53,1408.0,2,PAID,ARS,28350.0,5953.5,0.0,34303.5,20250508,OFFLINE,Tiendas Físicas,juan.sánchez.183@example.com,Juan,Sánchez,+54 9 11 3877-4289,A,2024-05-13 18:29:09,ECO-SPORT-B,Sport B Bottle,3,15000.0,A,2024-01-01 00:00:00,Sport,1.0,Bottles,Tienda CBA,2.0,Sucursal Córdoba - Av. Principal 102,,Córdoba,2,1002,AR,2023-11-13 13:09:24,Córdoba,CBA,Calle 7112,,Santa Fe,3.0,2789.0,AR,2025-09-11 12:18:05,Santa Fe,SF,2025-05-08,2025,2,2025-Q2,5,Mayo,2025-05,8,3,Jueves,128,19,True,False,False,False,183,2,2.0,1408.0,2,PAID,ARS,28350.0,5953.5,0.0,34303.5,20250508,9000002842,PICKUP,,SHIPPED,20250508.0,20250509.0,,,,,,,,,
5000003793,1000002843,1,2,12600.0,2520.0,22680.0,448,1,,2025-02-10 07:58:22,2369.0,1404,REFUNDED,ARS,44280.0,9298.8,0.0,53578.8,20250210,ONLINE,Tienda Online,emma.gómez.448@example.com,Emma,Gómez,+54 9 11 4203-8501,A,2025-03-15 22:32:23,ECO-CLASSIC-A,Classic A Bottle,2,12000.0,A,2024-01-01 00:00:00,Classic,1.0,Bottles,,,Calle 4429,Piso 5 Dto C,CABA,1,5921,AR,2023-09-14 06:08:18,Buenos Aires,BA,Calle 3225,,CABA,1.0,4171.0,AR,2023-12-31 11:38:38,Buenos Aires,BA,2025-02-10,2025,1,2025-Q1,2,Febrero,2025-02,10,0,Lunes,41,7,True,False,False,False,448,1,,2369.0,1404,REFUNDED,ARS,44280.0,9298.8,0.0,53578.8,20250210,9000002843,Correo Argentino,TRK-Z4V28XHN29,DELIVERED,20250211.0,20250214.0,,,,,,,,,
5000003794,1000002843,1,2,10800.0,0.0,21600.0,448,1,,2025-02-10 07:58:22,2369.0,1404,REFUNDED,ARS,44280.0,9298.8,0.0,53578.8,20250210,ONLINE,Tienda Online,emma.gómez.448@example.com,Emma,Gómez,+54 9 11 4203-8501,A,2025-03-15 22:32:23,ECO-CLASSIC-A,Classic A Bottle,2,12000.0,A,2024-01-01 00:00:00,Classic,1.0,Bottles,,,Calle 4429,Piso 5 Dto C,CABA,1,5921,AR,2023-09-14 06:08:18,Buenos Aires,BA,Calle 3225,,CABA,1.0,4171.0,AR,2023-12-31 11:38:38,Buenos Aires,BA,2025-02-10,2025,1,2025-Q1,2,Febrero,2025-02,10,0,Lunes,41,7,True,False,False,False,448,1,,2369.0,1404,REFUNDED,ARS,44280.0,9298.8,0.0,53578.8,20250210,9000002843,Correo Argentino,TRK-Z4V28XHN29,DELIVERED,20250211.0,20250214.0,,,,,,,,,
5000003795,1000002844,2,1,15750.0,1575.0,14175.0,768,1,,2025-09-18 04:44:09,3511.0,2111,FULFILLED,ARS,14175.0,2976.75,1200.0,18351.75,20250918,ONLINE,Tienda Online,martina.álvarez.768@example.com,Martina,Álvarez,+54 9 11 2783-3879,A,2025-04-26 18:42:10,ECO-SPORT-B,Sport B Bottle,3,15000.0,A,2024-01-01 00:00:00,Sport,1.0,Bottles,,,Calle 3064,,Mar del Plata,1,2386,AR,2025-05-04 20:36:30,Buenos Aires,BA,Calle 79,,Río Cuarto,2.0,2039.0,AR,2025-02-19 02:29:35,Córdoba,CBA,2025-09-18,2025,3,2025-Q3,9,Septiembre,2025-09,18,3,Jueves,261,38,True,False,False,False,768,1,,3511.0,2111,FULFILLED,ARS,14175.0,2976.75,1200.0,18351.75,20250918,9000002844,Correo Argentino,TRK-89HCL526IJ,DELIVERED,20250919.0,20250922.0,,,,,,,,,
5000003796,1000002845,2,3,15750.0,0.0,47250.0,85,2,4.0,2024-07-11 04:03:10,3919.0,4,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5,20240711,OFFLINE,Tiendas Físicas,joaquín.gómez.85@example.com,Joaquín,Gómez,+54 9 11 9486-8611,A,2024-01-17 14:45:55,ECO-SPORT-B,Sport B Bottle,3,15000.0,A,2024-01-01 00:00:00,Sport,1.0,Bottles,Tienda MZA,4.0,Sucursal Mendoza - Av. Principal 104,,Mendoza,4,1004,AR,2023-09-16 13:54:28,Mendoza,MZA,Calle 4902,Piso 6 Dto B,Mar del Plata,1.0,2166.0,AR,2023-09-05 06:00:29,Buenos Aires,BA,2024-07-11,2024,3,2024-Q3,7,Julio,2024-07,11,3,Jueves,193,28,True,False,False,False,85,2,4.0,3919.0,4,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5,20240711,9000002845,PICKUP,,DELIVERED,20240711.0,20240712.0,,,,,,,,,
5000003797,1000002846,2,2,15000.0,0.0,30000.0,1103,1,,2024-10-08 03:48:46,,1789,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0,20241008,ONLINE,Tienda Online,isabella.díaz.1103@example.com,Isabella,Díaz,+54 9 11 7411-1060,A,2023-12-29 18:10:05,ECO-SPORT-B,Sport B Bottle,3,15000.0,A,2024-01-01 00:00:00,Sport,1.0,Bottles,,,Calle 2904,Piso 3 Dto C,Rosario,3,7449,AR,2023-12-24 05:14:31,Santa Fe,SF,,,,,,,,,,2024-10-08,2024,4,2024-Q4,10,Octubre,2024-10,8,1,Martes,282,41,True,False,False,False,1103,1,,,1789,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0,20241008,9000002846,Correo Argentino,TRK-GNITZTTY3P,DELIVERED,20241009.0,20241011.0,,,,,,,,,
5000003798,1000002847,2,1,15000.0,0.0,15000.0,472,1,,2024-05-02 21:15:21,1047.0,3015,PAID,ARS,15000.0,3150.0,1200.0,19350.0,20240502,ONLINE,Tienda Online,alex.molina.472@example.com,Alex,Molina,+54 9 11 8037-7370,A,2025-07-19 22:07:41,ECO-SPORT-B,Sport B Bottle,3,15000.0,A,2024-01-01 00:00:00,Sport,1.0,Bottles,,,Calle 2326,,Rafaela,3,6383,AR,2023-05-08 06:54:22,Santa Fe,SF,Calle 6184,Piso 4 Dto A,Córdoba,2.0,4908.0,AR,2024-03-11 16:00:25,Córdoba,CBA,2024-05-02,2024,2,2024-Q2,5,Mayo,2024-05,2,3,Jueves,123,18,True,False,False,False,472,1,,1047.0,3015,PAID,ARS,15000.0,3150.0,1200.0,19350.0,20240502,9000002847,Correo Argentino,TRK-PODCU5O0Q2,SHIPPED,20240503.0,20240507.0,,,,,,,,,
5000003799,1000002848,1,1,12000.0,0.0,12000.0,2,1,,2025-08-24 19:16:25,1789.0,1577,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0,20250824,ONLINE,Tienda Online,maría.silva.2@example.com,María,Silva,+54 9 11 1520-1488,A,2023-11-09 12:39:26,ECO-CLASSIC-A,Classic A Bottle,2,12000.0,A,2024-01-01 00:00:00,Classic,1.0,Bottles,,,Calle 6852,Piso 10 Dto B,CABA,1,6950,AR,2023-10-17 02:29:56,Buenos Aires,BA,Calle 2904,Piso 3 Dto C,Rosario,3.0,7449.0,AR,2023-12-24 05:14:31,Santa Fe,SF,2025-08-24,2025,3,2025-Q3,8,Agosto,2025-08,24,6,Domingo,236,34,False,True,False,False,2,1,,1789.0,1577,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0,20250824,9000002848,Correo Argentino,TRK-5ENTN358DK,DELIVERED,20250825.0,20250829.0,,,,,,,,,
5000003800,1000002849,2,3,15000.0,900.0,44100.0,1003,1,,2024-02-24 18:12:10,1880.0,4180,PAID,ARS,44100.0,9261.0,1200.0,54561.0,20240224,ONLINE,Tienda Online,franco.romero.1003@example.com,Franco,Romero,+54 9 11 6797-3125,A,2024-03-22 16:24:50,ECO-SPORT-B,Sport B Bottle,3,15000.0,A,2024-01-01 00:00:00,Sport,1.0,Bottles,,,Calle 5726,,Río Cuarto,2,6900,AR,2025-01-31 06:36:13,Córdoba,CBA,Calle 1767,,Río Cuarto,2.0,6022.0,AR,2024-05-15 16:12:02,Córdoba,CBA,2024-02-24,2024,1,2024-Q1,2,Febrero,2024-02,24,5,Sábado,55,8,False,True,False,False,1003,1,,1880.0,4180,PAID,ARS,44100.0,9261.0,1200.0,54561.0,20240224,9000002849,Correo Argentino,TRK-9UZP8NXB52,SHIPPED,20240225.0,20240301.0,,,,,11000078293.0,direct,mobile,20240224.0,20240225.0
5000003801,1000002850,1,3,12000.0,1800.0,34200.0,69,2,2.0,2025-06-29 13:07:51,2714.0,2,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,20250629,OFFLINE,Tiendas Físicas,olivia.torres.69@example.com,Olivia,Torres,+54 9 11 9785-6425,I,2025-02-11 19:08:08,ECO-CLASSIC-A,Classic A Bottle,2,12000.0,A,2024-01-01 00:00:00,Classic,1.0,Bottles,Tienda CBA,2.0,Sucursal Córdoba - Av. Principal 102,,Córdoba,2,1002,AR,2023-11-13 13:09:24,Córdoba,CBA,Calle 8765,,Mar del Plata,1.0,6777.0,AR,2024-01-31 10:28:54,Buenos Aires,BA,2025-06-29,2025,2,2025-Q2,6,Junio,2025-06,29,6,Domingo,180,26,False,True,False,False,69,2,2.0,2714.0,2,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,20250629,9000002850,PICKUP,,DELIVERED,20250629.0,20250630.0,,,,,,,,,
5000003802,1000002851,1,3,12000.0,0.0,36000.0,310,1,,2025-01-21 10:54:25,3157.0,2682,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0,20250121,ONLINE,Tienda Online,isabella.acosta.310@example.com,Isabella,Acosta,+54 9 11 7708-2208,A,2024-10-15 07:40:38,ECO-CLASSIC-A,Classic A Bottle,2,12000.0,A,2024-01-01 00:00:00,Classic,1.0,Bottles,,,Calle 9059,,La Plata,1,9918,AR,2024-02-08 06:52:44,Buenos Aires,BA,Calle 5416,Piso 8 Dto C,La Plata,1.0,6283.0,AR,2024-09-26 04:27:34,Buenos Aires,BA,2025-01-21,2025,1,2025-Q1,1,Enero,2025-01,21,1,Martes,21,4,True,False,False,False,310,1,,3157.0,2682,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0,20250121,9000002851,Correo Argentino,TRK-WOFAM1K1EN,DELIVERED,20250122.0,20250124.0,,,,,,,,,
5000003803,1000002852,1,1,12000.0,240.0,11760.0,639,2,2.0,2025-05-28 15:25:25,1467.0,2,CANCELLED,ARS,11760.0,2469.6,0.0,14229.6,20250528,OFFLINE,Tiendas Físicas,tomás.díaz.639@example.com,Tomás,Díaz,+54 9 11 6004-5511,A,2024-12-18 12:21:06,ECO-CLASSIC-A,Classic A Bottle,2,12000.0,A,2024-01-01 00:00:00,Classic,1.0,Bottles,Tienda CBA,2.0,Sucursal Córdoba - Av. Principal 102,,Córdoba,2,1002,AR,2023-11-13 13:09:24,Córdoba,CBA,Calle 346,Piso 7 Dto A,Mar del Plata,1.0,6778.0,AR,2025-09-10 21:23:22,Buenos Aires,BA,2025-05-28,2025,2,2025-Q2,5,Mayo,2025-05,28,2,Miércoles,148,22,True,False,False,False,639,2,2.0,1467.0,2,CANCELLED,ARS,11760.0,2469.6,0.0,14229.6,20250528,9000002852,PICKUP,,CANCELLED,,,,,,,,,,,
5000003804,1000002853,2,2,15000.0,3000.0,27000.0,159,1,,2025-05-15 08:15:46,3791.0,2776,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0,20250515,ONLINE,Tienda Online,lucía.flores.159@example.com,Lucía,Flores,+54 9 11 6446-9903,A,2024-10-25 07:52:10,ECO-SPORT-B,Sport B Bottle,3,15000.0,A,2024-01-01 00:00:00,Sport,1.0,Bottles,,,Calle 2362,,Godoy Cruz,4,5342,AR,2024-04-02 09:56:10,Mendoza,MZA,Calle 3687,Piso 6 Dto B,Mar del Plata,1.0,8235.0,AR,2023-08-11 04:14:29,Buenos Aires,BA,2025-05-15,2025,2,2025-Q2,5,Mayo,2025-05,15,3,Jueves,135,20,True,False,False,False,159,1,,3791.0,2776,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0,20250515,9000002853,Correo Argentino,TRK-1FM0ZU2ZO0,DELIVERED,20250516.0,20250520.0,,,,,,,,,
5000003805,1000002854,1,1,12600.0,0.0,12600.0,388,1,,2025-05-09 07:17:19,3050.0,3196,PAID,ARS,12600.0,2646.0,1500.0,16746.0,20250509,ONLINE,Tienda Online,mateo.silva.388@example.com,Mateo,Silva,+54 9 11 4648-1056,A,2024-07-04 07:08:38,ECO-CLASSIC-A,Classic A Bottle,2,12000.0,A,2024-01-01 00:00:00,Classic,1.0,Bottles,,,Calle 1299,Piso 3 Dto A,Villa Carlos Paz,2,2782,AR,2024-02-10 06:02:58,Córdoba,CBA,Calle 2219,Piso 5 Dto A,Río Cuarto,2.0,3479.0,AR,2023-07-31 09:20:09,Córdoba,CBA,2025-05-09,2025,2,2025-Q2,5,Mayo,2025-05,9,4,Viernes,129,19,True,False,False,False,388,1,,3050.0,3196,PAID,ARS,12600.0,2646.0,1500.0,16746.0,20250509,9000002854,Correo Argentino,TRK-XGMS7OM06H,SHIPPED,20250510.0,20250515.0,,,,,,,,,
5000003806,1000002855,1,3,10800.0,3240.0,29160.0,870,1,,2024-12-18 16:51:29,2489.0,2022,FULFILLED,ARS,29160.0,6123.6,900.0,36183.6,20241218,ONLINE,Tienda Online,benjamín.gonzález.870@example.com,Benjamín,González,+54 9 11 3233-6634,A,2023-09-03 01:43:17,ECO-CLASSIC-A,Classic A Bottle,2,12000.0,A,2024-01-01 00:00:00,Classic,1.0,Bottles,,,Calle 1697,,Santa Fe,3,3744,AR,2024-02-25 09:04:13,Santa Fe,SF,Calle 9578,,La Plata,1.0,3163.0,AR,2023-08-24 08:28:33,Buenos Aires,BA,2024-12-18,2024,4,2024-Q4,12,Diciembre,2024-12,18,2,Miércoles,353,51,True,False,False,False,870,1,,2489.0,2022,FULFILLED,ARS,29160.0,6123.6,900.0,36183.6,20241218,9000002855,Correo Argentino,TRK-8VLTV8AKCD,DELIVERED,20241219.0,20241223.0,,,,,,,,,
5000003807,1000002856,1,3,12000.0,3600.0,32400.0,551,1,,2025-06-27 10:45:37,3641.0,3007,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0,20250627,ONLINE,Tienda Online,santiago.flores.551@example.com,Santiago,Flores,+54 9 11 2565-9280,A,2025-09-28 23:01:04,ECO-CLASSIC-A,Classic A Bottle,2,12000.0,A,2024-01-01 00:00:00,Classic,1.0,Bottles,,,Calle 2585,,La Plata,1,2427,AR,2024-05-08 19:06:42,Buenos Aires,BA,Calle 9448,Piso 4 Dto B,Mar del Plata,1.0,6093.0,AR,2023-07-15 18:38:33,Buenos Aires,BA,2025-06-27,2025,2,2025-Q2,6,Junio,2025-06,27,4,Viernes,178,26,True,False,False,False,551,1,,3641.0,3007,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0,20250627,9000002856,Correo Argentino,TRK-IO7B3I0C8P,DELIVERED,20250628.0,20250703.0,,,,,,,,,
5000003808,1000002857,2,1,15000.0,300.0,14700.0,434,1,,2024-10-04 20:35:45,2762.0,2282,FULFILLED,ARS,94800.0,19908.0,900.0,115608.0,20241004,ONLINE,Tienda Online,camila.torres.434@example.com,Camila,Torres,+54 9 11 2284-9204,A,2025-04-11 21:34:39,ECO-SPORT-B,Sport B Bottle,3,15000.0,A,2024-01-01 00:00:00,Sport,1.0,Bottles,,,Calle 8133,Piso 10 Dto C,Godoy Cruz,4,7038,AR,2025-02-21 09:38:03,Mendoza,MZA,Calle 2020,,La Plata,1.0,1348.0,AR,2025-02-23 22:22:18,Buenos Aires,BA,2024-10-04,2024,4,2024-Q4,10,Octubre,2024-10,4,4,Viernes,278,40,True,False,False,False,434,1,,2762.0,2282,FULFILLED,ARS,94800.0,19908.0,900.0,115608.0,20241004,9000002857,Correo Argentino,TRK-2EV7PG7ZII,DELIVERED,20241005.0,20241011.0,,,,,11000006812.0,social,mobile,20241004.0,20241004.0
5000003809,1000002857,2,3,15000.0,900.0,44100.0,434,1,,2024-10-04 20:35:45,2762.0,2282,FULFILLED,ARS,94800.0,19908.0,900.0,115608.0,20241004,ONLINE,Tienda Online,camila.torres.434@example.com,Camila,Torres,+54 9 11 2284-9204,A,2025-04-11 21:34:39,ECO-SPORT-B,Sport B Bottle,3,15000.0,A,2024-01-01 00:00:00,Sport,1.0,Bottles,,,Calle 8133,Piso 10 Dto C,Godoy Cruz,4,7038,AR,2025-02-21 09:38:03,Mendoza,MZA,Calle 2020,,La Plata,1.0,1348.0,AR,2025-02-23 22:22:18,Buenos Aires,BA,2024-10-04,2024,4,2024-Q4,10,Octubre,2024-10,4,4,Viernes,278,40,True,False,False,False,434,1,,2762.0,2282,FULFILLED,ARS,94800.0,19908.0,900.0,115608.0,20241004,9000002857,Correo Argentino,TRK-2EV7PG7ZII,DELIVERED,20241005.0,20241011.0,,,,,11000006812.0,social,mobile,20241004.0,20241004.0
5000003810,1000002857,1,3,12000.0,0.0,36000.0,434,1,,2024-10-04 20:35:45,2762.0,2282,FULFILLED,ARS,94800.0,19908.0,900.0,115608.0,20241004,ONLINE,Tienda Online,camila.torres.434@example.com,Camila,Torres,+54 9 11 2284-9204,A,2025-04-11 21:34:39,ECO-CLASSIC-A,Classic A Bottle,2,12000.0,A,2024-01-01 00:00:00,Classic,1.0,Bottles,,,Calle 8133,Piso 10 Dto C,Godoy Cruz,4,7038,AR,2025-02-21 09:38:03,Mendoza,MZA,Calle 2020,,La Plata,1.0,1348.0,AR,2025-02-23 22:22:18,Buenos Aires,BA,2024-10-04,2024,4,2024-Q4,10,Octubre,2024-10,4,4,Viernes,278,40,True,False,False,False,434,1,,2762.0,2282,FULFILLED,ARS,94800.0,19908.0,900.0,115608.0,20241004,9000002857,Correo Argentino,TRK-2EV7PG7ZII,DELIVERED,20241005.0,20241011.0,,,,,11000006812.0,social,mobile,20241004.0,20241004.0
5000003811,1000002858,2,3,15000.0,0.0,45000.0,810,1,,2025-09-20 14:48:34,2558.0,2024,PAID,ARS,45000.0,9450.0,900.0,55350.0,20250920,ONLINE,Tienda Online,martina.martínez.810@example.com,Martina,Martínez,+54 9 11 7562-6544,A,2023-11-19 21:19:44,ECO-SPORT-B,Sport B Bottle,3,15000.0,A,2024-01-01 00:00:00,Sport,1.0,Bottles,,,Calle 6346,Piso 6 Dto C,Villa Carlos Paz,2,4262,AR,2023-07-10 04:33:17,Córdoba,CBA,Calle 6612,Piso 8 Dto C,San Rafael,4.0,7651.0,AR,2023-07-01 10:41:32,Mendoza,MZA,2025-09-20,2025,3,2025-Q3,9,Septiembre,2025-09,20,5,Sábado,263,38,False,True,False,False,810,1,,2558.0,2024,PAID,ARS,45000.0,9450.0,900.0,55350.0,20250920,9000002858,Correo Argentino,TRK-4YIUQSNQRF,SHIPPED,20250921.0,20250926.0,,,,,,,,,
5000003812,1000002859,2,2,15000.0,3000.0,27000.0,1320,2,1.0,2025-06-25 00:57:59,3978.0,1,FULFILLED,ARS,48168.0,10115.28,0.0,58283.28,20250625,OFFLINE,Tiendas Físicas,juan.romero.1320@example.com,Juan,Romero,+54 9 11 3323-5266,A,2025-03-07 16:07:24,ECO-SPORT-B,Sport B Bottle,3,15000.0,A,2024-01-01 00:00:00,Sport,1.0,Bottles,Tienda BA,1.0,Sucursal Buenos Aires - Av. Principal 101,,Buenos Aires,1,1001,AR,2023-12-13 10:49:04,Buenos Aires,BA,Calle 6785,Piso 1 Dto C,La Plata,1.0,1782.0,AR,2024-12-26 05:44:08,Buenos Aires,BA,2025-06-25,2025,2,2025-Q2,6,Junio,2025-06,25,2,Miércoles,176,26,True,False,False,False,1320,2,1.0,3978.0,1,FULFILLED,ARS,48168.0,10115.28,0.0,58283.28,20250625,9000002859,PICKUP,,DELIVERED,20250625.0,20250626.0,,,,,,,,,
5000003813,1000002859,1,2,10800.0,432.0,21168.0,1320,2,1.0,2025-06-25 00:57:59,3978.0,1,FULFILLED,ARS,48168.0,10115.28,0.0,58283.28,20250625,OFFLINE,Tiendas Físicas,juan.romero.1320@example.com,Juan,Romero,+54 9 11 3323-5266,A,2025-03-07 16:07:24,ECO-CLASSIC-A,Classic A Bottle,2,12000.0,A,2024-01-01 00:00:00,Classic,1.0,Bottles,Tienda BA,1.0,Sucursal Buenos Aires - Av. Principal 101,,Buenos Aires,1,1001,AR,2023-12-13 10:49:04,Buenos Aires,BA,Calle 6785,Piso 1 Dto C,La Plata,1.0,1782.0,AR,2024-12-26 05:44:08,Buenos Aires,BA,2025-06-25,2025,2,2025-Q2,6,Junio,2025-06,25,2,Miércoles,176,26,True,False,False,False,1320,2,1.0,3978.0,1,FULFILLED,ARS,48168.0,10115.28,0.0,58283.28,20250625,9000002859,PICKUP,,DELIVERED,20250625.0,20250626.0,,,,,,,,,
